source,employer_name,city,state,zip,naics,workers_or_members,union_name,union_fnum,affiliation,sector,union_olms_sector,date,recognition_type,case_number,employer_id
F7_OLMS,Nash Pharmacy,Dunkirk,NY,14048,62,20,Service Employees International Union/United Healthcare Workers East 1199,,,Private,,11/11/2024,F7_FILING,,0bc81559505c71c8
F7_OLMS,Leon D. DeMatteis Construction Corp.,Elmont,NY,11003,23,20,Construction & General Building Laborers' 79,540323,LIUNA,Private,PRIVATE,5/18/2018,F7_FILING,,a97857d4280f652d
F7_OLMS,Level 5 Construction Inc.,Mount Vernon,NY,10553,23,20,"International Union of Painters & Allied Trades Local 1974, District Council 9",70469,PAT,Private,PRIVATE,4/25/2023,F7_FILING,,69b92794e90f2861
F7_OLMS,"LIBERTY II TRUCKING, LLC (MTA)",WESTBURY,NY,11590,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,4/27/2023,F7_FILING,,e19892d248843b90
F7_OLMS,MECHANICAL TRADES CONTRACTORS ASSOC INC,COMMACK,NY,11725,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,4/29/2024,F7_FILING,,6fcd3b30385af8ea
F7_OLMS,BUILDING CONTRACTORS ASSOC INC (BMF),NEW YORK,NY,10016,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,3/7/2023,F7_FILING,,de44086763973052
F7_OLMS,SAN SEBASTIAN ENTERPRISE LTD.,STATEN ISLAND,NY,10309,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,3/7/2023,F7_FILING,,9565c9aab5444187
F7_OLMS,"LINCOLN ENVIRONMENTAL SERVICES, INC",LAKE SUCCESS,NY,11042,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,4/16/2024,F7_FILING,,c4e0906ed35d799f
F7_OLMS,"Live Nation Worldwide, Inc. Westbury Music Fair",Westbury,NY,11590,71,20,"American Federation of Musicians Local802, AFM",10790,AFM,Private,OTHER,9/4/2025,F7_FILING,,fe04e88042d87531
F7_OLMS,Livingston DiMarzio,Nutley,NY,7110,54,20,International Association of Machinists & Aerospace Workers 447,15451,IAM,Private,RAILROAD_AIRLINE_RLA,9/6/2024,F7_FILING,,135fb130ac35cc85
F7_OLMS,Halmar International ,Maybrook ,NY,12543,23,20,International Union of Operating Engineers 825,12429,IUOE,Private,PRIVATE,2/13/2025,F7_FILING,,24607b5bd712e424
F7_OLMS,Buffalo Municipal Housing Department,Buffalo,NY,14204,53,20,International Union Of Operating Engineers 17,30561,IUOE,Private,PRIVATE,1/10/2023,F7_FILING,,d610b38fe7fc6a9f
F7_OLMS,LTU INDUSTRIES INC. (MTA),CATSKILL,NY,12414,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,4/27/2023,F7_FILING,,93e200e2737b1f46
F7_OLMS,Lyncourt Union Free School District,Syracuse,NY,13208,,20,Service Employees International Union 200United,,,Private,,12/5/2022,F7_FILING,,5ece15ea7ffd7513
F7_OLMS,Brown's Bargain Store,Jackson Heights,NY,11372,44,20,Retail Wholesale & Department Store Union/United Food & Commercial Workers 1102,12614,RWDSU,Private,PRIVATE,4/8/2024,F7_FILING,,d83b59f7e2ed8fd4
F7_OLMS,Morris Fine Furniture Workshop Inc.,New York,NY,10018,31,20,UBC-2870,543700,CJA,Private,PRIVATE,5/4/2010,F7_FILING,,62a99aa704d45393
F7_OLMS,MOR-STAR PAINTING & DECORATING,NEW YORK,NY,10036,23,20,International Union of Painters & Allied Trades DISTRICT COUNCIL 9,,,Private,,3/14/2024,F7_FILING,,55a9b7df2c15bd68
F7_OLMS,Lockheed Martin ,Liverpool,NY,13088,,20,Syracuse Draftsmen's Association  093,,,Private,,12/19/2023,F7_FILING,,6678237a6ff40640
F7_OLMS,"Ideal Electric & HVAC Co., Inc.",Brooklyn ,NY,11222,54,20,International Brotherhood Of Electrical Workers 3,,,Private,,3/7/2023,F7_FILING,,7070acfb660cc98d
F7_OLMS,MAYAS INDUSTRIES INC. (MTA),WOODSIDE,NY,11042,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,4/27/2023,F7_FILING,,5a6b86347d010629
F7_OLMS,Ironworkers Local #12,Latham ,NY,12110,,20,International Brotherhood of Teamsters 294,42415,IBT,Private,PRIVATE,5/25/2023,F7_FILING,,91fb523a43465c88
F7_OLMS,MINUTEMAN PRESS OF HEWLETT,HEWLETT,NY,11557,,20,Printing Packaging and Production Works Union of North America 1L ,,,Private,,1/30/2025,F7_FILING,,381674076b29867b
F7_OLMS,OCS America Incorporated,Long Island City,NY,11101,48,20,IBT-804,31841,IBT,Private,PRIVATE,3/25/2013,F7_FILING,,46dc08c12a76d35c
F7_OLMS,MinKwon Center for Community Action,Flushing,NY,11355,,20,Transport Workers Union 241,45929,TWU,Private,RAILROAD_AIRLINE_RLA,12/12/2022,F7_FILING,,0c96aa517498d1c2
F7_OLMS,Michaels Restaurant of Brooklyn,Brooklyn,NY,11229,,20,International Association of Machinists & Aerospace Workers District Lodge 15 447,15451,IAM,Private,RAILROAD_AIRLINE_RLA,3/2/2023,F7_FILING,,621e10909d1a9d77
F7_OLMS,J.W. Danforth,Tonawanda,NY,14150,22,20,International Union Of Operating Engineers 17,30561,IUOE,Private,PRIVATE,10/30/2023,F7_FILING,,c155ed74159692ff
F7_OLMS,Messer LLC (Production),Buffalo,NY,14210,48,20,International Brotherhood of Teamsters 449,2199,IBT,Private,PRIVATE,1/5/2024,F7_FILING,,a26f8048f14d0c69
F7_OLMS,"MGM Yonkers, Inc. d/b/a Empire City Casino",Yonkers,NY,10704,,20,International Union of Operating Engineers AFL-CIO Local 30,19779,IUOE,Private,PRIVATE,7/18/2023,F7_FILING,,8d1a8bf51d3ac7de
F7_OLMS,Metropolitan Opera Club,New York,NY,10023,72,20,Union Of Needletrades & Industrial Textile Employees Hotel Employees & Restaurant Employees 6,28501,UNITHE,Private,OTHER,8/2/2024,F7_FILING,,2b0384ada0f64979
F7_OLMS,SBS Services Inc.,Bedford,NY,10506,23,20,"International Union of Painters & Allied Trades Local 1974, District Council 9",70469,PAT,Private,PRIVATE,4/25/2023,F7_FILING,,59b5d6f062065d09
F7_OLMS,"Melrose Lumber, Co. Inc.",Ossining,NY,10562,48,20,International Brotherhood of Teamsters 456,21006,IBT,Private,PRIVATE,4/16/2024,F7_FILING,,b1eeac2188ae25e3
F7_OLMS,"Michael James Industries, Inc.",Ronkonkoma,NY,11779,,20,International Union of Operating Engineers AFL-CIO Local 30,19779,IUOE,Private,PRIVATE,7/20/2023,F7_FILING,,8aca1e219cb272c2
F7_OLMS,MID BRONX HAULAGE  CORP. ,BRONX,NY,10474,56,20,IBT-813,36119,IBT,Private,PRIVATE,12/6/2016,F7_FILING,,68e4699939aff0e0
F7_OLMS,Mega Van,Brooklyn,NY,11205,48,20,International Brotherhood of Teamsters 814,35107,IBT,Private,PRIVATE,2/19/2025,F7_FILING,,9eaf538a8561916d
F7_OLMS,MIKE'S PAINTING SERVICES INC.,GREENVALE,NY,11548,23,20,International Union of Painters & Allied Trades DISTRICT COUNCIL 9,,,Private,,3/14/2024,F7_FILING,,0452309696cad971
F7_OLMS,Schachet Hotels,Schenectady,NY,12305,72,20,Rochester Regional Joint Board 471,544133,WU,Private,OTHER,9/9/2021,F7_FILING,,3089b9530e9a9e87
F7_OLMS,Book Culture,New York,NY,10025,44,20,Local 1102 RWDSU ,12614,RWDSU,Private,PRIVATE,12/20/2024,F7_FILING,,644100d1477eef60
F7_OLMS,BREAK & RUN INDUSTRIES INC.,AMITYVILLE,NY,11701,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,4/18/2023,F7_FILING,,6f140ada5b26a845
F7_OLMS,Ice Air,Mt. Verno,NY,10553,23,20,International Brotherhood Of Teamsters 1205,23458,IBT,Private,PRIVATE,11/1/2022,F7_FILING,,6ddbc05214c2cb3f
F7_OLMS,Jointa Galusha,Wilton,NY,12831,23,20,International Brotherhood of Teamsters 294,42415,IBT,Private,PRIVATE,10/9/2024,F7_FILING,,ed8874f1aa677c02
F7_OLMS,Holiday Inn Express Albany Downtown,Albany,NY,12207,72,20,"Hotel and Gaming Trades Council, AFLc-CIO ",,,Private,,3/7/2023,F7_FILING,,5ae3c1e6cb3c5000
F7_OLMS,"MOONLITE PAINTING CO., INC.",RICHMOND HILL,NY,11419,23,20,International Union of Painters & Allied Trades DISTRICT COUNCIL 9,,,Private,,3/14/2024,F7_FILING,,ab30f89a8fe317b7
F7_OLMS,MAUCERI SIGNS & AWNINGS ,"JAMAICA,",NY,11434,23,20,"International Association of Sheet Metal, Air, Rail & Transportation Workers 137",3727,SMART,Private,RAILROAD_AIRLINE_RLA,1/31/2023,F7_FILING,,87ffe131295854b2
F7_OLMS,"Herbert F. Darling, Inc.",Tonawanda,NY,14150,48,20,International Brotherhood of Teamsters 449,2199,IBT,Private,PRIVATE,1/22/2025,F7_FILING,,f1de7bf4a18989cd
F7_OLMS,Kiska Construction,Forest Hills,NY,11101,23,20,International Union of Painters & Allied Trades Structural Steel and Bridge Painters Local 806,6929,PAT,Private,PRIVATE,6/28/2024,F7_FILING,,298bcb750724402a
F7_OLMS,Schoolhouse Theater,Croton Falls,NY,10519,71,20,Actors' Equity Association ,,,Private,,3/29/2023,F7_FILING,,91085e9aa32e998d
F7_OLMS,B. Giambrone & Company ,Rochester,NY,14623,72,20,International Brotherhood of Teamsters 007177900,,,Private,,3/3/2023,F7_FILING,,ceb11c815bc72905
F7_OLMS,MOUNTAIN MAN SAND & GRAVEL LLC (CRM),HUNTINGTON,NY,11743,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,4/5/2023,F7_FILING,,ea9145dd4741e80b
F7_OLMS,"SDH Services West, a subsidiary of Sodexho, Inc.",Valhalla,NY,10595,62,20,International Union of Operating Engineers AFL-CIO Local 30,19779,IUOE,Private,PRIVATE,6/21/2023,F7_FILING,,909274dd26b73e6f
F7_OLMS,Market Halsey Associates  1775 grand Concourse Con,New York,NY,10001,53,20,International Union of Operating Engineers AFL-CIO 68,3188,IUOE,Private,PRIVATE,10/17/2024,F7_FILING,,cc3f9856aaa63993
F7_OLMS,"Mark & Son Metal Products, Inc.",Bedford Hills,NY,10507,48,20,International Brotherhood of Teamsters 456,21006,IBT,Private,PRIVATE,4/15/2024,F7_FILING,,ed59e70d4d81a1b6
F7_OLMS,MTC (City Center Theatres 1 & 2),New York,NY,10036,71,20,International Alliance of Theatrical Stage Employees 1,,,Private,,6/28/2023,F7_FILING,,fe51873712d17dd4
F7_OLMS,"Musica Viva, Inc.",New York,NY,10021,71,20,American Federation Of Musicians Local802,10790,AFM,Private,OTHER,6/2/2023,F7_FILING,,c32632bf8d17d607
F7_OLMS,"Mutual Redevelopment Houses, Inc.",New York ,NY,10001,53,20,Office & Professional Employees International Union 153,19065,OPEIU,Public,PUBLIC_SECTOR,11/1/2023,F7_FILING,,3e2c86477a32ab62
F7_OLMS,N & H Telecom Inc,Brooklyn,NY,11209,51,20,Communication Workers of America 1106,,,Private,,5/16/2023,F7_FILING,,af3a23dd7fa4ec80
F7_OLMS,Margaretville Hospital ,Hawthorne,NY,10532,62,20,New York State Nurses Association ,,,Private,,8/18/2023,F7_FILING,,a7504e619c75d049
F7_OLMS,Namdor Sloans ,New York ,NY,10029,44,20,Retail Wholesale & Department Store Union 338,11901,RWDSU,Private,PRIVATE,3/6/2024,F7_FILING,,b9439b2725f63cfc
F7_OLMS,Gannett Co Inc dba Rochester Democrat & Chronicle,Rochester,NY,14604,,20,Newspaper Guild of Rochester 31017,33825,CWA,Private,OTHER,3/25/2022,F7_FILING,,c5e76780942edef4
F7_OLMS,Magnitude Drywall Taping,Brooklyn,NY,11212,23,20,"International Union of Painters & Allied Trades Local 1974, District Council 9",70469,PAT,Private,PRIVATE,4/27/2023,F7_FILING,,0001e3a60af40bf6
F7_OLMS,"NB Electrical Enclosures Manufacturers, Inc.  ",Brooklyn ,NY,11208,31,20,International Brotherhood of Electrical Workers AFL-CIO 3,,,Private,,8/5/2024,F7_FILING,,653cda3ae2061587
F7_OLMS,Food Dynasty,Woodside,NY,11377,44,20,United Food & Commercial Workers 342,,,Private,,8/17/2023,F7_FILING,,08cf2bc89517a9f7
F7_OLMS,"Madison Superintendent Solutions, LLC",Brooklyn,NY,11218,53,20,International Union of Operating Engineers AFL-CIO 68,3188,IUOE,Private,PRIVATE,9/16/2024,F7_FILING,,402fa5a1bb73b538
F7_OLMS,"N. Dain's Sons Co., Inc.",Peekskill,NY,10566,48,20,International Brotherhood of Teamsters 456,21006,IBT,Private,PRIVATE,4/16/2024,F7_FILING,,d42d85910db9525b
F7_OLMS,Mabijo Packing Corp,Bronx,NY,10474,48,20,International Brotherhood of Teamsters 202,26719,IBT,Private,PRIVATE,11/13/2023,F7_FILING,,6d12a6c719521d12
F7_OLMS,Amber Court of Pelham Gardens,Bronx,NY,10469,62,20,International Brotherhood of Teamsters Local 522,17806,IBT,Private,PRIVATE,4/4/2025,F7_FILING,,480d29b9313f2017
F7_OLMS,Belmonte Management Corp. ,Mamaroneck ,NY,10543,44,20,Retail Wholesale & Department Store Union AFL-CIO 338,11901,RWDSU,Private,PRIVATE,1/16/2024,F7_FILING,,80b20f3899a366c4
F7_OLMS,Cummins Northeast,Buffalo,NY,14225,48,20,International Association of Machinists & Aerospace Workers 447,15451,IAM,Private,RAILROAD_AIRLINE_RLA,6/8/2023,F7_FILING,,be386487e2b314de
F7_OLMS,"Cushman & Wakefield, Inc.",New York,NY,10104,53,20,International Union of Operating Engineers AFL-CIO 68,3188,IUOE,Private,PRIVATE,3/13/2024,F7_FILING,,88859db38c045a74
F7_OLMS,Cushman & Wakefield,Purchase,NY,10577,,20,International Union of Operating Engineers AFL-CIO Local 30,19779,IUOE,Private,PRIVATE,7/17/2023,F7_FILING,,3d77497e31f4dd93
F7_OLMS,"D. A. Collins Construction Co., Inc.",Wilton,NY,12831,23,20,Eastern Atlantic States Regional Council of Carpenters ,,,Private,,10/17/2022,F7_FILING,,99bb39d31660a4c9
F7_OLMS,Bayview Custom,Ronkonkoma,NY,11779,51,20,Communications Workers of America 1106,,,Private,,9/18/2025,F7_FILING,,35d960bfb141b0da
F7_OLMS,"DCW CASING, LLC",MOUNT VERNON,NY,10550,42,20,United Food & Commercial Workers 8-GS,,,Private,,3/7/2024,F7_FILING,,3b1a11418bcbea0a
F7_OLMS,"DD Services, Inc.",East Meadow,NY,11554,54,20,Retail Wholesale & Department Store Union 1102,12614,RWDSU,Private,PRIVATE,2/21/2024,F7_FILING,,97c2b36acc0b8ef1
F7_OLMS,Nico Asphalt Paving Inc.,Brooklyn,NY,11222-3810,23,20,LIUNA-1018,4057,,Private,,1/18/2010,F7_FILING,,0d581261d47c6379
F7_OLMS," Non-Precedential Productions, LLC ",New York,NY,10036,71,20,International Alliance of Theatrical Stage Employees ,,,Private,,1/30/2023,F7_FILING,,2ed8fb141d3a98c6
F7_OLMS,Colonial Park Rehabilitation and Nursing Center,Rome,NY,13440,62,20,Service Employees International Union/United Healthcare Workers East 1199,,,Private,,4/30/2024,F7_FILING,,5dd3c81a7aee0b58
F7_OLMS,Local Media Group-Newsroom (a/k/a Times Herald Record),Middleton,NY,10940,51,20,CWA-1120,55943,CWA,Private,OTHER,6/27/2017,F7_FILING,,a3e4ffce8462be1c
F7_OLMS,Coeymans Landing Marine,Coeymans,NY,12045,48,20,International Brotherhood Of Teamsters ,,,Private,,1/31/2023,F7_FILING,,1779c8058f9eecee
F7_OLMS,"Auburn Crane & Rigging, Inc",Auburn,NY,13021,23,20,International Union of Operating Engineers AFL-CIO 158,17173,IUOE,Private,PRIVATE,3/6/2023,F7_FILING,,41b1557e040febb8
F7_OLMS,"Ballet Theatre Foundation, Inc. dba American Ballet Theatre",New York,NY,10003,71,20,International Alliance of Theatrical Stage Employees ,,,Private,,10/24/2025,F7_FILING,,344ff9661d235eed
F7_OLMS,NYC Pumps PMF LLC,BROOKLYN,NY,11208,,20,Industrial Division - Communications Workers of America 81485,45926,CWA,Private,OTHER,11/15/2023,F7_FILING,,581bcadbc022e5a4
F7_OLMS,"Baer Hands, Inc. ",Rhinecliff,NY,12574,71,20,International Alliance of Theatrical Stage Employees ,,,Private,,11/13/2024,F7_FILING,,c4277e4f15bf1e79
F7_OLMS,BAC Local 2 NY/VT,Albany,NY,12203,23,20,International Union of Bricklayers & Allied Craftworkers 2 NY/VT,,,Private,,2/28/2023,F7_FILING,,20b9e414f60b0912
F7_OLMS,Carnegie East House ,New York,NY,10128,,20,Retail Wholesale & Department Store Union 338,11901,RWDSU,Private,PRIVATE,12/19/2023,F7_FILING,,9e5637a8dc45d117
F7_OLMS,LIFT PRO INC.,BRONX,NY,10474,42,20,International Brotherhood of Teamsters 202,26719,IBT,Private,PRIVATE,2/25/2025,F7_FILING,,bc94368c73bad62d
F7_OLMS,LIBERTY DUCTWORK INC,BROOKLYN,NY,11232,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,4/29/2024,F7_FILING,,dc3562bc5e14fcec
F7_OLMS,Bruno Caracciolo Funeral Livery Inc.,Franklin Sq.,NY,11010,,20,International Brotherhood Of Teamsters 813,36119,IBT,Private,PRIVATE,11/4/2022,F7_FILING,,3739279c03a0d21c
F7_OLMS,Dellon Sales Company,Albertson,NY,11507,31,20,United Food and Commercial Workers Local 888,,,Private,,3/22/2023,F7_FILING,,ae33f2eb7ab41f2a
F7_OLMS,LegoLand New York,Goshen,NY,10924,,20,International Union of Operating Engineers 30,19779,IUOE,Private,PRIVATE,2/10/2025,F7_FILING,,7068f2e5c3cb533e
F7_OLMS,Oehlers Welding and Fabrication Inc,Buffalo,NY,14210,31,20,"International Association of Bridge, Structural, Ornamental & Reinforcing Iron Workers Union 852",546825,BSOIW,Private,PRIVATE,6/24/2024,F7_FILING,,0dc6e0022b4c3378
F7_OLMS,Office of the Appellate Defender,New York,NY,10007,,20,"United Automobile, Aerospace, & Agricultural Implement Workers of America 2325",70320,UAW,Private,PRIVATE,6/15/2025,F7_FILING,,49cdbd670ac2f917
F7_OLMS,Siemens Energy,Yaphank,NY,11980,,20,International Union Of Operating Engineers N/A,,,Private,,10/19/2022,F7_FILING,,26ee20ff2cd1db12
F7_OLMS,OLIVIERA CONTRACTING INC (NEX),ALBERTSON,NY,11507,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,4/13/2023,F7_FILING,,25243de3133c5a25
F7_OLMS,OM #1 CONSTRUCTION CORP.,NEW HYDE PARK,NY,11040,23,20,International Union of Painters & Allied Trades DISTRICT COUNCIL 9,,,Private,,3/15/2024,F7_FILING,,f9d9779606f2bc73
F7_OLMS,Delta Sheet Metal Corp. ,New York,NY,10004,31,20,"International Association of Sheet Metal, Air, Rail & Transportation Workers 28",,,Private,,4/25/2023,F7_FILING,,fede77eeb3cb10aa
F7_OLMS,DELTA SHEET METAL CORP ,HICKSVILLE,NY,11801,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,4/29/2024,F7_FILING,,344fd27e3fafb0e2
F7_OLMS,SILVER STREAK TRANSPORT LTD. (NS),HUNTINGTON,NY,11743,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,4/17/2023,F7_FILING,,8e5fca4a98d6bfad
F7_OLMS,Excellent Poly,Brooklyn ,NY,11232,31,20,United Food & Commercial Workers AFL-CIO 2013,60069,UFCW,Private,PRIVATE,12/4/2023,F7_FILING,,58aaaa6d1894f738
F7_OLMS,Monroe County,Rochester,NY,14614,,20,"International Union of Operating Engineers AFL-CIO 158, District 832",17173,IUOE,Private,PRIVATE,1/17/2024,F7_FILING,,9e19d54cd84380e6
F7_OLMS,"Laird Plastics, Inc.",Westbury,NY,11590,,20,International Brotherhood of Teamsters 210,46272,IBT,Private,PRIVATE,8/28/2024,F7_FILING,,921c3d02e4be1c8b
F7_OLMS,"Atlas Switch Company, Inc. ",Garden City ,NY,11530,31,20,International Brotherhood of Electrical Workers AFL-CIO 3,,,Private,,8/5/2024,F7_FILING,,16ce4e3738fdca47
F7_OLMS,"SKAE POWER SOLUTIONS, LLC - 70 Worth Street",Palisades,NY,10964,,20,International Union of Operating Engineers AFL-CIO 30,19779,IUOE,Private,PRIVATE,10/25/2024,F7_FILING,,64082aece4b2268b
F7_OLMS,Painters Industry Insurance Fund,New York,NY,10011,,20,Office & Professional Employees International Union AFL-CIO 153,19065,OPEIU,Public,PUBLIC_SECTOR,8/23/2023,F7_FILING,,ad875f795b0df6f0
F7_OLMS,PALLADIUM WINDOW SOLUTIONS,NEW YORK,NY,10271,31,20,International Union of Painters & Allied Trades 8A-28A,,,Private,,1/18/2024,F7_FILING,,d80cd48e7584011d
F7_OLMS,Panavision,New York,NY,10013,,20,International Brotherhood of Teamsters 210,46272,IBT,Private,PRIVATE,10/31/2023,F7_FILING,,a82091291e7a6fdf
F7_OLMS,PAR WALL FINISHING INC.,GREENLAWN ,NY,11740,23,20,International Union of Painters & Allied Trades DISTRICT COUNCIL 9,,,Private,,3/15/2024,F7_FILING,,d08bfc7d163ff51e
F7_OLMS,Arrow Alliance Construction Corp,College Point,NY,11356,,20,International Union of Operating Engineers AFL-CIO 30,19779,IUOE,Private,PRIVATE,8/15/2024,F7_FILING,,212cade8f1fd4a8b
F7_OLMS,Laborers Local 210 Benefit Fund ,Cheektowaga,NY,14227,,20,Office & Professional Employees International Union AFL-CIO 153,19065,OPEIU,Public,PUBLIC_SECTOR,2/28/2023,F7_FILING,,f4f4f38bc599e087
F7_OLMS,"Paul Steinberg, Inc.",Bronx,NY,10474,48,20,International Brotherhood of Teamsters 202,26719,IBT,Private,PRIVATE,11/14/2023,F7_FILING,,ea1a920f3dc65522
F7_OLMS,Pavarini McGovern LLC,New York,NY,10001,23,20,Construction & General Building Laborers' 79,540323,LIUNA,Private,PRIVATE,5/18/2018,F7_FILING,,0ce3c68db608092c
F7_OLMS,ARAZ INDUSTRIES INC. (NEX),W. BABYLON,NY,11704,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,4/11/2023,F7_FILING,,bd12b5a41cf970e9
F7_OLMS,Knight Settlement Sand & Gravel Inc,Bath,NY,14810,21,20,International Brotherhood of Teamsters 118,1802,IBT,Private,PRIVATE,3/13/2024,F7_FILING,,de39a88239863cfb
F7_OLMS,Kings Harbor Dialysis,Bronx,NY,10469,62,20,International Longshoremens Association 1964,68028,ILA,Private,OTHER,8/22/2023,F7_FILING,,6d51e6b775305ad5
F7_OLMS,SMG MATERIALS INC. (MTA),LIVINGSTON MANOR,NY,12758,23,20,International Brotherhood of Teamsters 282,9185,IBT,Private,PRIVATE,4/28/2023,F7_FILING,,d0e0bb320a1d2db5
F7_OLMS,Aron Security dba Arrow Security - (33 Maiden Lane - Unarmed Security Officers & Monitors Rider AGR),Smithtown,NY,11787,,20,Service Employees International Union 32BJ,,,Private,,10/19/2023,F7_FILING,,d3422a33df22cba3
F7_OLMS,SOL RUBIN PAINTING CORP.,FARMINGDALE,NY,11735,23,20,International Union of Painters & Allied Trades DISTRICT COUNCIL 9,,,Private,,3/15/2024,F7_FILING,,51960bfe9bb5b289
F7_OLMS,Andrew James Interiors,Huntington,NY,11743,23,20,"International Union of Painters & Allied Trades Local 1974, District Council 9",70469,PAT,Private,PRIVATE,4/19/2023,F7_FILING,,310991ab75194a63
F7_OLMS,"Perfect Shoulder Co., Inc.",Mt. Vernon,NY,10550,31,20,New York-New Jersey Regional Joint Board - Workers United 124,,,Private,,12/3/2024,F7_FILING,,a4e42e91deb7b2ce
F7_OLMS,"Perry Duryea Bldg - Core Facility Services, LLC",New York,NY,10017,,20,International Union of Operating Engineers AFL-CIO 30,19779,IUOE,Private,PRIVATE,9/4/2024,F7_FILING,,a83de02eb8f18ae6
F7_OLMS,Able Engineering Services,New York,NY,10016,53,20,International Union of Operating Engineers AFL-CIO 68,3188,IUOE,Private,PRIVATE,10/17/2024,F7_FILING,,d400b2be9ab67f40
F7_OLMS,Kencal Maintenance Corp.,White Plains,NY,10603,,20,International Union of Operating Engineers 30,19779,IUOE,Private,PRIVATE,6/13/2025,F7_FILING,,a7cac335ae0b2b92
F7_OLMS,Anderson Equipment Co. (NY) - Allegany,Allegany,NY,14706,23,20,International Union Of Operating Engineers 17,30561,IUOE,Private,PRIVATE,7/25/2024,F7_FILING,,08789b41e0d40191
