employer_name,city,state,zip,naics,sector,employer_type,workers,union_names,union_count,affiliation,latest_date,time_period,data_sources,source_count,location_count,locations,canonical_group_id,ein,is_public_company,is_federal_contractor,primary_source,employer_id
70 Faces Media,New York,NY,10018,54,Private,SINGLE_EMPLOYER,20,The NewsGuild Local 31003,1,CWA,2023-09-13,Current,"F7, 990",1,1,New York,,130887610,,,F7_OLMS,bb969985720738ab
Salem Hills Rehabilitaion and Healthcare,Purdys,NY,10578,62,Private,SINGLE_EMPLOYER,20,Service Employees International Union/United Healthcare Workers East ,1,,2024-11-27,Current,F7,0,1,Purdys,,,,,F7_OLMS,069719c530cf09ae
Tony's Fish & Seafood,Bronx,NY,10474,42,Private,SINGLE_EMPLOYER,20,United Food & Commercial Workers 342,1,,2023-12-27,Current,F7,0,1,Bronx,,,,,F7_OLMS,ab4fc086a26ed121
Hunts Point Clerical,Bronx,NY,10474,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 202,1,IBT,2023-11-14,Current,F7,0,1,Bronx,,,,,F7_OLMS,b912d0a888fc0c30
Russ and Daughters ,New York ,NY,10002,44,Private,SINGLE_EMPLOYER,20,Retail Wholesale & Department Store Union 338,1,RWDSU,2024-09-11,Current,F7,0,1,New York ,,,,,F7_OLMS,f18bb201b3c81e2d
Roma Italian Delicatessen ,Mamaroneck ,NY,10543,44,Private,SINGLE_EMPLOYER,20,Retail Wholesale & Department Store Union 338,1,RWDSU,2024-09-11,Current,F7,0,1,Mamaroneck ,,,,,F7_OLMS,4e3173dd22b0963c
Town of Alabama,Oakfield,NY,14125,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 264,1,IBT,2023-06-14,Current,"F7, 990, SAM",2,1,Oakfield,,237402109,,,F7_OLMS,87b5a33ea6bb9734
Town of Conesville,Gilboa,NY,12076,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 294,1,IBT,2023-09-08,Current,"F7, OSHA",1,1,Gilboa,,,,,F7_OLMS,4a36e57981eac8cd
520 White Plains Tarrytown Corp,Brooklyn,NY,11205,,Private,SINGLE_EMPLOYER,20,International Union of Operating Engineers AFL-CIO 30,1,IUOE,2023-10-12,Current,F7,0,1,Brooklyn,,,,,F7_OLMS,7d4fb106b9445a8f
Town of Geddes,Solvay,NY,13209,54,Private,SINGLE_EMPLOYER,20,"United Steel, Paper & Forestry, Rubber, Manufacturing, Energy, Allied Industrial & Service Workers International Union 14532-20",1,USW,2022-09-30,Current,"F7, SAM",1,1,Solvay,,,,,F7_OLMS,311ef4dcaa7fd871
Town of Livonia,Livonia,NY,14487,,Private,SINGLE_EMPLOYER,20,Service Employees International Union 200United,1,,2023-06-13,Current,"F7, OSHA",1,1,Livonia,,,,,F7_OLMS,a1623f346becaf5a
Town of Newfane,Newfane,NY,14108,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 264,1,IBT,2023-06-14,Current,"F7, OSHA, SAM, Mergent",3,1,Newfane,,,,,F7_OLMS,030888448059f077
Town of Pavilion ,Pavilion,NY,14525,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 264,1,IBT,2024-06-21,Current,"F7, SAM",1,1,Pavilion,,,,,F7_OLMS,bfedbb5dfa43f99f
Town of Portville,Portville,NY,14770,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 264,1,IBT,2024-06-20,Current,"F7, OSHA",1,1,Portville,,,,,F7_OLMS,e61e06f7e1017be1
515 PARK AVENUE CONDOMINIUM,New York,NY,10022,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 210,1,IBT,2023-03-01,Current,"F7, OSHA",1,1,New York,,,,,F7_OLMS,70d6f4f57c69dd1c
Town of Skaneateles,Skaneatelese,NY,13152,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 020208278,1,,2024-06-14,Current,F7,0,1,Skaneatelese,,,,,F7_OLMS,05b27aa7adaa88c2
"RIVCO CONSTRUCTION, LLC", Bronx,NY,10451,23,Private,SINGLE_EMPLOYER,20,"International Union of Journeymen & Allied Trades Local 1974, District Council 9",1,,2023-04-19,Current,"F7, OSHA",1,1, Bronx,,,,Y,F7_OLMS,6f2b80fde601645f
RICHMOND READY MIX CORP (MRC),STATEN ISLAND,NY,10315,23,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 282,1,IBT,2024-04-09,Current,F7,0,1,STATEN ISLAND,,,,,F7_OLMS,5e35110a655e9b22
Transdev Mechanics,Elmira,NY,14901,48,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 118,1,IBT,2024-05-28,Current,F7,0,1,Elmira,,,,,F7_OLMS,c11f3cd035e0af56
Transervice,Lake Success,NY,11042,48,Private,SINGLE_EMPLOYER,20,International Brotherhood Of Teamsters 997,1,IBT,2022-12-19,Current,F7,0,1,Lake Success,,,,,F7_OLMS,7b6a48856e3a27ab
Transervice Loglstics Inc.,Lake Success,NY,11042,53,Private,SINGLE_EMPLOYER,20,IBT-11,1,IBT,2010-09-30,Historical,F7,0,1,Lake Success,,,,,F7_OLMS,fd385e07437e3be8
Roosevelt Institute,New York,NY,10022,,Private,SINGLE_EMPLOYER,20,The NewsGuild-Communications Workers of America 31003,1,CWA,2024-10-23,Current,"F7, 990",1,1,New York,,131201480,,,F7_OLMS,190c0d89aaacf54b
"Trimble Services, LLC",Fulton,NY,13069,23,Private,SINGLE_EMPLOYER,20,International Union of Operating Engineers AFL-CIO 158,1,IUOE,2023-05-09,Current,"F7, SAM",1,1,Fulton,,,,,F7_OLMS,66520c57178fe487
Trump International Hotel & Tower,New York,NY,10023,,Private,SINGLE_EMPLOYER,20,International Union of Operating Engineers AFL-CIO 30,1,IUOE,2024-10-25,Current,"F7, 990",1,1,New York,,921014018,,,F7_OLMS,372a9187364ebf2a
West Genesee School District - Maintenance,Camillus,NY,13031,,Private,SINGLE_EMPLOYER,20,Service Employees International Union 200United,1,,2024-01-12,Current,F7,0,1,Camillus,,,,,F7_OLMS,e685c0cada157d03
REINFORCING SUPPLY LLC.,BROOKLYN,NY,11211,23,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 282,1,IBT,2023-04-04,Current,"F7, Mergent",1,1,BROOKLYN,,,,,F7_OLMS,44d786456d4bedb2
"Regional Trucking, Inc.",Bronx,NY,10461,48,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 456,1,IBT,2024-04-15,Current,F7,0,1,Bronx,,,,,F7_OLMS,1877fe4a1582ce33
RBG Management Corporation - Office,Bronx,NY,10468,44,Private,SINGLE_EMPLOYER,20,RWDSU / UFCW 338,1,RWDSU,2021-06-02,Current,F7,0,1,Bronx,,,,,F7_OLMS,f3e8ef735902cb1f
"R & I Produce Corp,",Islip,NY,11751,48,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 202,1,IBT,2023-11-14,Current,F7,0,1,Islip,,,,,F7_OLMS,3b88972438652159
William E. William Valve Corp. Inc.,Long Island City,NY,11101,31,Private,SINGLE_EMPLOYER,20,United Food & Commercial Workers AFL-CIO 888,1,,2024-01-29,Current,F7,0,1,Long Island City,,,,,F7_OLMS,98e49dfe913066bf
"Quality Protection Services, Inc.",New York,NY,10017,,Private,SINGLE_EMPLOYER,20,Service Employees International Union 32BJ,1,,2022-10-03,Current,"F7, NLRB, Mergent",2,1,New York,,,,,F7_OLMS,f89f63f21a2fc478
North Shore Radiation Therapy,Lake Success,NY,11042,62,Private,SINGLE_EMPLOYER,20,1199Service Employees International Union/United Healthcare Workers East 1199,1,,2022-09-14,Current,"F7, NLRB",1,1,Lake Success,,,,,F7_OLMS,b97ee1a538365e92
ASHNU INTERNATIONAL INC.,Woodside,NY,11377,23,Private,SINGLE_EMPLOYER,20,"International Union of Painters & Allied Trades Local 1974, District Council 9",1,PAT,2023-04-19,Current,"F7, OSHA, 990, Mergent",3,1,Woodside,,822405569,,Y,F7_OLMS,c6510e523653654a
Nassau Coluseum - AEG,Uniondale,NY,11553,,Private,SINGLE_EMPLOYER,20,International Union of Operating Engineers 30,1,IUOE,2025-04-30,Current,F7,0,1,Uniondale,,,,,F7_OLMS,215ef3950e1da160
Museum of the Moving Image ,Astoria ,NY,11106,,Private,SINGLE_EMPLOYER,20,International Union of Operating Engineers AFL-CIO 30,1,IUOE,2024-03-06,Current,"F7, 990",1,1,Astoria ,,112730714,,,F7_OLMS,5623a4c08e3eb5c1
Imperial Damper & Louver LLC,Mamaroneck,NY,10543,31,Private,SINGLE_EMPLOYER,20,"International Association of Sheet Metal, Air, Rail & Transportation Workers 28",1,,2023-04-25,Current,F7,0,1,Mamaroneck,,,,,F7_OLMS,49d3e2316b42b7f4
"Auburn Towel, dba New York Uniform",Richmond Hill,NY,11419,,Private,SINGLE_EMPLOYER,20,Laundry Distribution & Food Service Joint Board ,1,,2022-09-09,Current,F7,0,1,Richmond Hill,,,,,F7_OLMS,5be2ec1c85647c7b
Auburn Community Hospital (ACH) / FLCL,Auburn,NY,13021,62,Public,SINGLE_EMPLOYER,20,American Federation Of State City & Municipal Employees AFSCME Local 3124 - Technical Unit,1,AFSCME,2024-08-31,Current,F7,0,1,Auburn,,,,,F7_OLMS,a83d9568e5fb149a
AUDI LYNBROOK,LYNBROOK,NY,11563,44,Private,SINGLE_EMPLOYER,20,UAW 259,1,UAW,2021-05-28,Current,"F7, OSHA, WHD",2,1,LYNBROOK,,,,,F7_OLMS,5ba74771d6306691
ZERO BELOW TRUCKING CORP (MTAI),MELVILLE,NY,11747,23,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 282,1,IBT,2023-04-28,Current,F7,0,1,MELVILLE,,,,,F7_OLMS,cf0daf668161c10b
AZ4 CONTRACTING LLC (MTA),JERICHO,NY,11753,23,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 282,1,IBT,2023-04-18,Current,F7,0,1,JERICHO,,,,,F7_OLMS,31d7d24cf1a8c482
B&G Electrical Contractors of NY,North Amityville,NY,11707,54,Private,SINGLE_EMPLOYER,20,International Brotherhood of Electrical Workers 3,1,,2024-03-18,Current,"F7, OSHA, 990",2,1,North Amityville,,131785700,,Y,F7_OLMS,32d3d77b34c7f2e7
"Michbi Doors, Inc ",Farmingdale,NY,11735,31,Private,SINGLE_EMPLOYER,20,North Atlantic States Regional Council of Carpenters 51,1,CJA,2023-04-24,Current,"F7, OSHA, Mergent",2,1,Farmingdale,,,,,F7_OLMS,5dec1e4c15d38411
Yves Condominium,New York,NY,10017,,Private,SINGLE_EMPLOYER,20,Service Employees Internatiional Union 32BJ,1,,2022-11-07,Current,"F7, NLRB",1,1,New York,,,,,F7_OLMS,6cded7693297be7a
Metropolitan Management Service,Westburty,NY,11590,23,Private,SINGLE_EMPLOYER,20,"International Union of Painters & Allied Trades Local 1974, District Council 9",1,PAT,2023-04-20,Current,"F7, OSHA",1,1,Westburty,,,,,F7_OLMS,9a8df5230e8a97eb
Member Resources,NY,NY,10005,54,Private,SINGLE_EMPLOYER,20,International Association of Machinists & Aerospace Workers 447,1,IAM,2024-11-12,Current,F7,0,1,NY,,,,,F7_OLMS,5618bc9e3e721f17
Mejia Food Corp.,Floral Park,NY,11001,44,Private,SINGLE_EMPLOYER,20,United Food & Commercial Workers 342,1,,2022-09-07,Current,F7,0,1,Floral Park,,,,,F7_OLMS,d06ce6ec56f72fbb
Beck Chevrolet,Yonkers,NY,10704,,Private,SINGLE_EMPLOYER,20,International Association of Machinists & Aerospace Workers District Lodge 15 447,1,IAM,2023-03-02,Current,F7,0,1,Yonkers,,,,,F7_OLMS,7500c24199d5e32e
Intivity ,East Rochester,NY,14445,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 009134629,1,,2024-09-06,Current,"F7, SAM, Mergent",2,1,East Rochester,,,,,F7_OLMS,f86322e916bd9855
ISLAND PAVEMENT CUTTING CO. INC. (NEX),BAY SHORE,NY,11706,23,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 282,1,IBT,2023-04-11,Current,"F7, SAM, Mergent",2,1,BAY SHORE,,,,,F7_OLMS,2e56785f6b9ce199
McQuade Chidren's Service Kaplan School,White Plains,NY,10601-2310,61,Private,SINGLE_EMPLOYER,20,CWA-1120,1,CWA,2010-01-18,Historical,F7,0,1,White Plains,,,,,F7_OLMS,cbd11c0dc9a80d4d
MAZZCO INDUSTRIES LLC (MTA),BROOKLYN,NY,11042,23,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 282,1,IBT,2023-04-27,Current,F7,0,1,BROOKLYN,,,,,F7_OLMS,f25137c7ccdab917
J. Margiotta Company LLC,Bronx,NY,10474,48,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 202,1,IBT,2023-11-13,Current,F7,0,1,Bronx,,,,,F7_OLMS,e1b95f219fcb5a18
"Kinder Morgan Terminal - Brooklyn, NY ",Brooklyn,NY,11222,48,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 929,1,IBT,2024-04-02,Current,F7,0,1,Brooklyn,,,,,F7_OLMS,5ca8659382d5ee26
Best Provision Co. Inc. ,Newark,NY,07108,44,Private,SINGLE_EMPLOYER,20,United Food & Commercial Workers 342,1,,2024-08-29,Current,F7,0,1,Newark,,,,,F7_OLMS,a296bb1f83cbf077
Kaufman Music Center,New York,NY,10023,71,Private,SINGLE_EMPLOYER,20,"International Alliance of Theatrical Stage Employees Theatrical Protective Union, Local No. One",1,,2025-08-25,Current,"F7, 990",1,1,New York,,131991118,,,F7_OLMS,01ad97323f3c24d0
Blocher Homes,Williamsville,NY,14221,62,Private,SINGLE_EMPLOYER,20,Marshall Bertram 1199,1,,2020-05-27,Current,"F7, OSHA, WHD",2,1,Williamsville,,,,,F7_OLMS,a992d084a945c6a0
Jones Lang LaSalle - IBM Headquarters,New York,NY,10017,,Private,SINGLE_EMPLOYER,20,International Union of Operating Engineers AFL-CIO 30,1,IUOE,2024-07-24,Current,F7,0,1,New York,,,,,F7_OLMS,48765037e5c47ed3
STANZA TRUCKING INC. (MTA),BAYSIDE,NY,11360,23,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 282,1,IBT,2023-04-28,Current,F7,0,1,BAYSIDE,,,,,F7_OLMS,90f7bf99c71f588d
J & A CONCRETE CORP,BOHEMIA,NY,11716,23,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 282,1,IBT,2024-04-04,Current,"F7, OSHA",1,1,BOHEMIA,,,,,F7_OLMS,d4482e5ddf61ba44
Javits Center,New York,NY,10001,71,Private,SINGLE_EMPLOYER,20,International Union of Painters & Allied Trades District Council 9 ,1,,2023-01-31,Current,F7,0,1,New York,,,,,F7_OLMS,6625da1bcee7bb0c
"Jay-Oh Productions, Inc",New York,NY,10001,71,Private,SINGLE_EMPLOYER,20,American Federation Of Musicians Local802,1,AFM,2024-03-20,Current,"F7, WHD, SAM",2,1,New York,,,,Y,F7_OLMS,def9aeb04f19c108
BOTTO MECHANICAL CORP,PLAINVIEW,NY,11803,23,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 282,1,IBT,2024-04-29,Current,"F7, Mergent",1,1,PLAINVIEW,,,,,F7_OLMS,262e6efe14427391
Granite Ready Mix,Staten Island,NY,10303,23,Private,SINGLE_EMPLOYER,20,International Association of Machinists & Aerospace Workers 447,1,IAM,2023-09-20,Current,F7,0,1,Staten Island,,,,,F7_OLMS,e6bc7d016b136cef
Jet Hardware Manufacturing Corporation,Brooklyn,NY,11207,31,Private,SINGLE_EMPLOYER,20,UFCW 2013,1,UFCW,2019-10-29,Historical,F7,0,1,Brooklyn,,,,,F7_OLMS,dc9ee66cd74d1b2c
St Mary's of Swormville,Swormville,NY,14051-1803,61,Private,SINGLE_EMPLOYER,20,NACSTDETA-1,1,,2013-07-02,Historical,F7,0,1,Swormville,,,,,F7_OLMS,25f35a8cebcbedf0
Gotham Pipe Supply,Ridgewood,NY,11365,23,Private,SINGLE_EMPLOYER,20,Enterprise Association Metal Trades Branch Local Union 638  638,1,PPF,2022-09-22,Current,F7,0,1,Ridgewood,,,,,F7_OLMS,b2e385c21fc80fbf
GLOBAL PAINTING & DECORATING INC.,STATEN ISLAND ,NY,10314,23,Private,SINGLE_EMPLOYER,20,International Union of Painters & Allied Trades DISTRICT COUNCIL 9,1,,2024-03-14,Current,F7,0,1,STATEN ISLAND ,,,,,F7_OLMS,ca2f3c674760de5c
Brookhaven National Labs,Upton,NY,11973-5000,54,Private,SINGLE_EMPLOYER,20,"United Steel, Paper & Forestry, Rubber, Manufacturing, Energy, Allied Industrial & Service Workers International Union 00431",1,,2023-09-22,Current,"F7, OSHA",1,1,Upton,,,,,F7_OLMS,b833c52425ca8a9e
BROOKSIDE PAINTING INC,PELHAM,NY,10803,23,Private,SINGLE_EMPLOYER,20,International Union of Painters & Allied Trades DISTRICT COUNCIL 9,1,,2024-03-13,Current,"F7, WHD, SAM",2,1,PELHAM,,,,,F7_OLMS,872627733fc728f6
FRESH MEADOW MECHANICAL CORP,FRESH MEADOWS,NY,11365,23,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 282,1,IBT,2024-04-29,Current,"F7, OSHA, WHD, Mergent",3,1,FRESH MEADOWS,,,,,F7_OLMS,e6ca20226fa2f28f
Clean Air Quality Service Inc.,Hawthorne,NY,10532,48,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 456,1,IBT,2024-04-15,Current,"F7, OSHA, Mergent",2,1,Hawthorne,,,,,F7_OLMS,16c6eb71594905a7
"Foreign Policy Association, Inc.",New York,NY,10176,51,Private,SINGLE_EMPLOYER,20,Communication Workers of America 31003,1,CWA,2023-09-26,Current,"F7, 990",1,1,New York,,,,,F7_OLMS,60edd3119487e0c0
Martin Thomas Contracting Corporation,West Babylon,NY,11704,31,Private,SINGLE_EMPLOYER,20,North Atlantic States Regional Council of Carpenters 51,1,CJA,2023-04-24,Current,F7,0,1,West Babylon,,,,,F7_OLMS,e292d215d02d9c01
Companion Services Group,Haddon Heights,NY,08035,,Private,SINGLE_EMPLOYER,20,Service Employees International Union 32BJ,1,,2023-07-25,Current,"F7, SEC",1,1,Haddon Heights,,980471656,,,F7_OLMS,e4c31d576f624005
Fitz and Pal Food Center,Bronx,NY,10474,48,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 202,1,IBT,2023-11-13,Current,F7,0,1,Bronx,,,,,F7_OLMS,9533a376e4416b46
Ex Tech Metal Shop,Long Island City,NY,11101,48,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 553,1,IBT,2024-10-15,Current,F7,0,1,Long Island City,,,,,F7_OLMS,2d4c11b6919b8bda
Sp Plus Corporation,New York,NY,10001,,Private,SINGLE_EMPLOYER,20,Service Employees International Union 200United,1,,2023-12-27,Current,"F7, OSHA, NLRB",2,1,New York,,,,,F7_OLMS,8f07ae086a0fa537
First Student Lisbon/Ogdensburg,Lisbon,NY,13658,48,Private,SINGLE_EMPLOYER,20,United Food & Commercial Workers One,1,,2022-12-01,Current,F7,0,1,Lisbon,,,,,F7_OLMS,22bb3e652bf97b2d
Finger Lakes Gaming and Racetrack,Farmington,NY,14425,71,Private,SINGLE_EMPLOYER,20,Workers United 191,1,WU,2023-07-11,Current,F7,0,1,Farmington,,,,,F7_OLMS,d123f458a4d3669f
Ermenegildo Zegna Corporation,New York,NY,10022,44,Private,SINGLE_EMPLOYER,20,Workers United NY NJ Joint Regional Board 25,1,WU,2024-05-20,Current,F7,0,1,New York,,,,,F7_OLMS,5113bd5aa653e2c1
"Energy Metal Specialties, Inc.",Flushing,NY,11378,31,Private,SINGLE_EMPLOYER,20,"International Association of Sheet Metal, Air, Rail & Transportation Workers ",1,,2023-04-25,Current,"F7, OSHA",1,1,Flushing,,,,,F7_OLMS,821a82931998b82f
"Emerge Associates, LLC",New York,NY,10003,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 810,1,IBT,2024-08-30,Current,"F7, OSHA, WHD, SAM, SEC",4,1,New York,,,,,F7_OLMS,78d3a28f1339ed72
"EMC Presents BAC LLC (d/b/a Big Apple Circus, Inc.)",New York,NY,10016,71,Private,SINGLE_EMPLOYER,20,American Federation of Musicians Local 802,1,AFM,2025-09-04,Current,F7,0,1,New York,,,,,F7_OLMS,7058add52c6449ec
SIRINA FIRE PROTECTION CORP ,GARDEN CITY PARK,NY,11040,23,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 282,1,IBT,2024-04-29,Current,"F7, OSHA, SAM, Mergent",3,1,GARDEN CITY PARK,,,,,F7_OLMS,6e77f49c343b2824
CENTRE STREET SYSTEMS,BROOKLYN,NY,11231,23,Private,SINGLE_EMPLOYER,20,"International Union of Painters & Allied Trades Local 1974, District Council 9",1,PAT,2023-04-20,Current,"F7, OSHA",1,1,BROOKLYN,,,,,F7_OLMS,8435c31218907f6e
Cogent Waste Solutions,Brooklyn,NY,11222,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters Local 813,1,IBT,2023-08-10,Current,"F7, OSHA, Mergent",2,1,Brooklyn,,,,,F7_OLMS,a6c41ca98f878f39
East River Housing,New York,NY,10002,,Private,SINGLE_EMPLOYER,20,International Union of Operating Engineers AFL-CIO 30,1,IUOE,2023-10-19,Current,"F7, OSHA, Mergent",2,1,New York,,,,,F7_OLMS,9e03afa3e5a3a05e
East Hills Subaru,Roslyn,NY,11576,,Private,SINGLE_EMPLOYER,20,Retail Wholesale & Department Store Union/United Food & Commercial Workers 1102,1,RWDSU,2023-12-07,Current,F7,0,1,Roslyn,,,,,F7_OLMS,74512b592c14e53d
CONTRACT & HOSPITALITY SERVICE,BROOKLYN,NY,11209,23,Private,SINGLE_EMPLOYER,20,International Union of Painters & Allied Trades DISTRICT COUNCIL 9,1,,2024-03-13,Current,"F7, OSHA",1,1,BROOKLYN,,,,,F7_OLMS,dcfd6cc6ca0d5052
CBS Broadcasting Inc. (Motorcycle Couriers & Shipping Empls/Washington  DC) ,New York,NY,10019,71,Private,SINGLE_EMPLOYER,20,IATSE-22,1,IATSE,2014-04-25,Historical,F7,0,1,New York,,,,,F7_OLMS,00847b84aa4ea522
"CBRE, inc. - 525 North Broadway MTA Building",White Plains,NY,10601,,Private,SINGLE_EMPLOYER,20,International Union of Operating Engineers AFL-CIO 30,1,IUOE,2024-07-24,Current,F7,0,1,White Plains,,,,,F7_OLMS,e2091df465d8ccf2
"Holcim Quarries NY, Inc.",Lockport,NY,14094,23,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 449,1,IBT,2024-01-05,Current,F7,0,1,Lockport,,,,,F7_OLMS,ddace30bced59064
Holy Sepulchre,Rochester,NY,14612,,Private,SINGLE_EMPLOYER,20,Service Employees International Union 200United,1,,2024-06-26,Current,F7,0,1,Rochester,,,,,F7_OLMS,0fc721d7459647c4
Carpet Transport Inc.,Carlstadt,NY,07072,23,Private,SINGLE_EMPLOYER,20,International Brotherhood Of Teamsters 282,1,IBT,2022-09-12,Current,F7,0,1,Carlstadt,,,,,F7_OLMS,46beae13d8e67236
"Hudson 38 Holdings, LLC",New York,NY,10018,53,Private,SINGLE_EMPLOYER,20,Service Employees International Union Local 32BJ,1,,2025-01-03,Current,"F7, 990",1,1,New York,,993969315,,,F7_OLMS,be17ee2e05419b08
"Evan Bernardin Productions, LLC ",New York,NY,10036,71,Private,SINGLE_EMPLOYER,20,International Alliance of Theatrical Stage Employees ,1,,2024-02-27,Current,"F7, OSHA",1,1,New York,,,,,F7_OLMS,87d68ca775d23fb1
AEG/Nassau Coliseum,Uniondale,NY,11553,71,Private,SINGLE_EMPLOYER,20,"Treasurers and Ticket Sellers Union, IATSE 751",1,,2021-08-11,Current,F7,0,1,Uniondale,,,,,F7_OLMS,f66690334a6912a1
"Action Bullet Resistant, Inc.",West Islip,NY,11795,31,Private,SINGLE_EMPLOYER,20,North Atlantic States Regional Council of Carpenters Local 51,1,CJA,2025-02-11,Current,"F7, Mergent",1,1,West Islip,,,,,F7_OLMS,70766e1dbc328009
Industry City Association C/O Jamestown,Brooklyn ,NY,11232,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters local 917,1,IBT,2023-05-30,Current,F7,0,1,Brooklyn ,,,,,F7_OLMS,7bcc49a17ecabffd
Herkimer Housing Authority,Herkimer,NY,13350,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 294,1,IBT,2023-12-05,Current,"F7, 990, SAM",2,1,Herkimer,,821235634,,,F7_OLMS,0ad647a569ba5b31
AC Drywall Systems Inc., PURCHASE,NY,10577,23,Private,SINGLE_EMPLOYER,20,"International Union of Painters & Allied Trades Local 1974, District Council 9",1,PAT,2023-04-20,Current,F7,0,1, PURCHASE,,,,,F7_OLMS,7c9840036495e078
"Sealift, Inc- MAJ Richard Winters",Oyster Bay,NY,11771,48,Private,SINGLE_EMPLOYER,20,Seafarers International Union Of North America ,1,,2024-06-25,Current,F7,0,1,Oyster Bay,,,,,F7_OLMS,6736f394be2b3222
Institute For Career Development,New York,NY,10038,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 210,1,IBT,2024-08-15,Current,F7,0,1,New York,,,,,F7_OLMS,3fb79e82b9764d44
"ABM Janitorial Services, Inc. - Exp. of Mack Trucks Inc. World Headquarters and Test Center AGR",New York,NY,10006,,Private,SINGLE_EMPLOYER,20,Service Employees International Union 32BJ,1,,2024-10-23,Current,F7,0,1,New York,,,,,F7_OLMS,9b80cafb144a5371
Schwartz Brothers  LFD,Forest Hills,NY,11375,,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 813,1,IBT,2024-10-24,Current,F7,0,1,Forest Hills,,,,,F7_OLMS,b2a96355442da397
Jazz at Lincoln Center,New York,NY,10023,71,Private,SINGLE_EMPLOYER,20,International Alliance of Theatrical Stage Employees AFL-CIO Local 1,1,,2025-09-05,Current,"F7, OSHA, NLRB, 990, SAM",4,1,New York,,133888641,,,F7_OLMS,7464d203ac7c100e
"ABM Industry Groups, LLC - (South Terminal at Boston Logan Airport AGR)",New York,NY,10006,,Private,SINGLE_EMPLOYER,20,Service Employees International Union 32BJ,1,,2023-08-30,Current,F7,0,1,New York,,,,,F7_OLMS,a8775f88088e76a0
Jewish Currents,Brooklyn,NY,11213,,Private,SINGLE_EMPLOYER,20,Writers Guild of America East Inc. ,1,,2024-10-16,Current,F7,0,1,Brooklyn,,,,,F7_OLMS,d18e01351d2a54cb
JFJ/Valley Oil,Yonkers,NY,10703,22,Private,SINGLE_EMPLOYER,20,International Brotherhood of Teamsters 456,1,IBT,2024-10-03,Current,F7,0,1,Yonkers,,,,,F7_OLMS,2b8ede9f6d3f8775
"JM HUNTINGTON MOTORS, LLC. dba FORD LINCOLN OF HUN",Huntington,NY,11743,44,Private,SINGLE_EMPLOYER,20,UAW 259,1,UAW,2018-04-25,Historical,"F7, WHD",1,1,Huntington,,,,,F7_OLMS,ecc921822a41c722
